descricao,preco,modelo,marca,rating,url
"        Notebook Acer Nitro Gamer Ryzen 64gb 128ssd+2t 1650 4gb 15,6       ","R$9.299,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Nitro-Gamer-Ryzen-128ssd/dp/B09BK8292S/ref=sr_1_1566?qid=1639239651&s=computers&sr=1-1566&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 64gb 512 Ssd 1650 4gb 15,6       ","R$9.199,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Acer-Nitro-Gamer-Ryzen/dp/B09BK7D6CG/ref=sr_1_1567?qid=1639239651&s=computers&sr=1-1567&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 8gb 1tbssd+1t 1650 4gb 15,6       ","R$7.699,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Nitro-Gamer-Ryzen-1tbssd/dp/B09BNTTS3H/ref=sr_1_1568?qid=1639239651&s=computers&sr=1-1568&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 32gb 1tbssd+2t 1650 4gb 15,6       ","R$8.949,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Nitro-Gamer-Ryzen-1tbssd/dp/B09BNVNKDK/ref=sr_1_1569?qid=1639239651&s=computers&sr=1-1569&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 16gb 128ssd+2t 1650 4gb 15,6       ","R$7.099,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Nitro-Gamer-Ryzen-128ssd/dp/B09BK7RKL9/ref=sr_1_1570?qid=1639239651&s=computers&sr=1-1570&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 8gb 2tb Ssd 1650 4gb 15,6       ","R$8.449,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Acer-Nitro-Gamer-Ryzen/dp/B09BK88Y26/ref=sr_1_1571?qid=1639239651&s=computers&sr=1-1571&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 16gb 1tb Ssd 1650 4gb 15,6       ","R$7.699,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Acer-Nitro-Gamer-Ryzen/dp/B09BK6B2YD/ref=sr_1_1572?qid=1639239651&s=computers&sr=1-1572&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Dell Latitude 5320 13.3"" Notebook 2-In-1, Intel Core I5-1145G7, 8Gb Ddr4 Sdram, 256Gb Ssd, Intel Iris Xe Graphics, Windows 10 Pro (4Jvt3) 13-13,99 Polegadas       ","R$12.065,12",4JVT3,Dell,,https://www.amazon.com.br//Dell-Latitude-Notebook-I5-1145G7-Polegadas/dp/B08ZWKCK8V/ref=sr_1_1573?qid=1639239651&s=computers&sr=1-1573&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Radiador de resfriamento de água, 120 mm / 240 mm / 360 mm Sistema de resfriamento de água prático com separador de água para equipamentos industriais para PC para aparelhos de beleza para(360mm)       ","R$282,29",,01,,https://www.amazon.com.br//resfriamento-separador-equipamentos-industriais-aparelhos/dp/B09CYSFQBZ/ref=sr_1_1574?qid=1639239651&s=computers&sr=1-1574&ufe=app_do%3Aamzn1.fos.4bddec23-2dcf-4403-8597-e1a02442043d
        Lurrose 150Pcs Crânio Laptop Decorativos Decalques Crânio Bagagem Computador Decalque       ,"R$72,84",0957IH7U4NK44QE74R3W1,Lurrose,,https://www.amazon.com.br//Lurrose-Decorativos-Decalques-Computador-Decalque/dp/B09CK9G342/ref=sr_1_1575?qid=1639239651&s=computers&sr=1-1575&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
"        Lenovo Chromebook 100e Gen 3 82J70005US 11,6"" Chromebook - HD - 1366 x 768 - AMD 3015Ce 1,20 GHz - 4 GB de RAM - 32 GB de memória flash - Chrome OS - AMD Radeon Graphics - IEEE 802.11ac Wireless LAN Sta       ","R$3.073,21",82J70005US,Lenovo,,https://www.amazon.com.br//Lenovo-Chromebook-100e-Gen-82J70005US/dp/B098TQ8GVX/ref=sr_1_1576?qid=1639239651&s=computers&sr=1-1576&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        ASUS_Vivobook 14'' FHD NanoEdge Lightweight Laptop, Intel Core i3-1005G1 Dual-Core, 4GB DDR4 RAM, 1TB PCIe SSD, USB-C, HDMI, Wi-Fi, BT, Media Card Reader, Webcam, Mytrix Wireless Mouse, Win 10 QWERTY US Version       ","R$5.435,21",X413J,AsusLaptop,,https://www.amazon.com.br//ASUS_Vivobook-NanoEdge-Lightweight-i3-1005G1-Dual-Core/dp/B09C91H62N/ref=sr_1_1577?qid=1639239651&s=computers&sr=1-1577&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        HP 17.3"" HD+ Touchscreen Laptop, AMD Ryzen 5 5500U (beat i5-10500) 6-Core up to 4.0GHz, 32GB RAM, 1TB SSD+1TB HDD, USB-C, Numeric Keypad, HDMI, Webcam, WiFi, Myrtix Wireless Mouse, Win 10 QWERTY US Version       ","R$11.046,01",17-cp0025cl,HP,"3,0 de 5 estrelas",https://www.amazon.com.br//HP-Touchscreen-i5-10500-Numeric-Wireless/dp/B09CF2JC11/ref=sr_1_1578?qid=1639239651&s=computers&sr=1-1578&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 64gb 1tbssd+1t 1650 4gb 15,6       ","R$9.949,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Nitro-Gamer-Ryzen-1tbssd/dp/B09BNYNZD6/ref=sr_1_1579?qid=1639239651&s=computers&sr=1-1579&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 64gb 128ssd+1t 1650 4gb 15,6       ","R$8.999,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Nitro-Gamer-Ryzen-128ssd/dp/B09BK96SHK/ref=sr_1_1580?qid=1639239651&s=computers&sr=1-1580&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 8gb 128ssd+1t 1650 4gb 15,6       ","R$6.499,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Nitro-Gamer-Ryzen-128ssd/dp/B09BK8YXHP/ref=sr_1_1581?qid=1639239651&s=computers&sr=1-1581&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 64gb 256ssd+1t 1650 4gb 15,6       ","R$9.149,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Nitro-Gamer-Ryzen-256ssd/dp/B09BKBF1PK/ref=sr_1_1582?qid=1639239651&s=computers&sr=1-1582&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 16gb 512ssd+2t 1650 4gb 15,6       ","R$7.549,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Nitro-Gamer-Ryzen-512ssd/dp/B09BKC3ZL4/ref=sr_1_1583?qid=1639239651&s=computers&sr=1-1583&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 64gb 512ssd+2t 1650 4gb 15,6       ","R$9.749,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Nitro-Gamer-Ryzen-512ssd/dp/B09BKBK8MP/ref=sr_1_1584?qid=1639239651&s=computers&sr=1-1584&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 8gb 256ssd+2t 1650 4gb 15,6       ","R$6.899,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Nitro-Gamer-Ryzen-256ssd/dp/B09BK8NMQH/ref=sr_1_1585?qid=1639239703&s=computers&sr=1-1585&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 32gb 2tb Ssd 1650 4gb 15,6       ","R$9.399,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Acer-Nitro-Gamer-Ryzen/dp/B09BK9RJRY/ref=sr_1_1586?qid=1639239703&s=computers&sr=1-1586&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 8gb 1tb Ssd 1650 4gb 15,6       ","R$7.449,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Acer-Nitro-Gamer-Ryzen/dp/B09BK62K5G/ref=sr_1_1587?qid=1639239703&s=computers&sr=1-1587&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        TS TB I5 G2 i5 8G 256G W10P       ,"R$9.309,82",20VE003GUS,Lenovo,,https://www.amazon.com.br//TS-TB-I5-256G-W10P/dp/B08NK8NTL3/ref=sr_1_1588?qid=1639239703&s=computers&sr=1-1588&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        TopSeller 14E Chrome G2 3015CE 4GB 32GB Cromado Sem Toque       ,"R$5.113,67",82M1000GUS,LENOVOEDUCATION,,https://www.amazon.com.br//TopSeller-Chrome-3015CE-Cromado-Toque/dp/B097YSX4SW/ref=sr_1_1589?qid=1639239703&s=computers&sr=1-1589&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Queenser Computador de aprendizagem educacional para crianças tablet de 7 polegadas com resolução de 1024 * 600 Conexão Wi-Fi com capa de silicone plugue americano rosa       ,,,Queenser,,https://www.amazon.com.br//Queenser-Computador-aprendizagem-educacional-polegadas/dp/B09DSXGKX3/ref=sr_1_1590?qid=1639239703&s=computers&sr=1-1590
"        Queenser Netbook portátil de 10,1 polegadas com CPU Intel Atom X5-Z8350 4 GB + 64 GB de memória 1280 * 800 IPS Tela Wi-Fi/conexão BT Conexão preta UE       ",,,Queenser,,https://www.amazon.com.br//Queenser-Netbook-port%C3%A1til-polegadas-X5-Z8350/dp/B09DSXS75G/ref=sr_1_1591?qid=1639239703&s=computers&sr=1-1591
"        Queenser Laptop de 14,1 polegadas Processador       ",,,Queenser,,https://www.amazon.com.br//Queenser-Laptop-14-polegadas-Processador/dp/B09DSTSNZH/ref=sr_1_1592?qid=1639239703&s=computers&sr=1-1592
"        Queenser Laptop de 14,1 polegadas Intel J3455 Processador 8 GB DDR3 128 GB SSD 1920 * 1080 Resolução de 1920 * 1080 Portátil Business Office Laptop Silver EU Plug       ",,,Queenser,,https://www.amazon.com.br//Queenser-polegadas-Processador-Resolu%C3%A7%C3%A3o-Port%C3%A1til/dp/B09DSXBVNV/ref=sr_1_1593?qid=1639239703&s=computers&sr=1-1593
"        Queenser F18 Laptop de 15,6 polegadas Intel Celeron J4115 Processador 8 GB DDR3 RAM 256 GB M.2 SSD portátil de negócios para escritório Laptop Silver EU Plug       ",,,Queenser,,https://www.amazon.com.br//Queenser-polegadas-Processador-port%C3%A1til-escrit%C3%B3rio/dp/B09DSWJKY5/ref=sr_1_1594?qid=1639239703&s=computers&sr=1-1594
        Hpe ETH 10Gb 2P 537Sfp+ Adptr       ,,P08421-B21,Hpe,,https://www.amazon.com.br//Hpe-ETH-10Gb-537Sfp-Adptr/dp/B086LG2SSH/ref=sr_1_1595?qid=1639239703&s=computers&sr=1-1595
"        Acer Chromebook Spin 511 (32 GB, 4 GB de RAM) 11,6 polegadas HD IPS painel LCD multitoque, Intel Celeron N4020, Chrome OS com garantia dos EUA (preto xisto)       ","R$5.084,26",R752T-C2YP,ACER,,https://www.amazon.com.br//Chromebook-polegadas-multitoque-Celeron-garantia/dp/B098KD3X13/ref=sr_1_1596?qid=1639239703&s=computers&sr=1-1596&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Queenser Laptop de negócios portátil de 14 polegadas com processador       ,,,Queenser,,https://www.amazon.com.br//Queenser-neg%C3%B3cios-port%C3%A1til-polegadas-processador/dp/B09DSY3GJ4/ref=sr_1_1597?qid=1639239703&s=computers&sr=1-1597
"        Queenser Netbook portátil de 10,1 polegadas AÇÕES S500 1.5 GHz ARM Cortex-A9 / Android 5.1 / 1G + 8G / 1024 * 600 Plugue EU prateado       ",,,Queenser,,https://www.amazon.com.br//Queenser-port%C3%A1til-polegadas-Cortex-A9-prateado/dp/B09DSVXJWZ/ref=sr_1_1598?qid=1639239703&s=computers&sr=1-1598
"        Queenser Laptop de 14,1 polegadas Processador Intel J3355 de 6 GB DDR3 256 GB SSD 1920 * 1080 Resolução de 1920 * 1080 Portátil Empresarial Office Laptop Silver EU Plug       ",,,Queenser,,https://www.amazon.com.br//Queenser-polegadas-Processador-Resolu%C3%A7%C3%A3o-Empresarial/dp/B09DSV9C5W/ref=sr_1_1599?qid=1639239703&s=computers&sr=1-1599
"        Queenser Netbook portátil de 10,1 polegadas com Windows 10 compatível com cartão TF com processador Intel Quad Core / 2 GB + 64 GB/Wi-Fi/BT/Plugue UE azul HD       ",,,Queenser,,https://www.amazon.com.br//Queenser-port%C3%A1til-polegadas-compat%C3%ADvel-processador/dp/B09DSY3WQD/ref=sr_1_1600?qid=1639239703&s=computers&sr=1-1600
        Queenser Laptop de 14 polegadas Intel Celeron J4115 / J4105 / J4125 / J3455 Processador / 12 GB DDR4 RAM / 256 GB SSD laptop portátil prata plug UE       ,,,Queenser,,https://www.amazon.com.br//Queenser-polegadas-Celeron-Processador-port%C3%A1til/dp/B09DSVMRQ3/ref=sr_1_1601?qid=1639239703&s=computers&sr=1-1601
"        Bloco de notas portátil, cantos arredondados sem agente fluorescente, proteção ocular de couro sintético sintético para escrita diária (vermelho)       ",,,Fockety,,https://www.amazon.com.br//port%C3%A1til-arredondados-fluorescente-prote%C3%A7%C3%A3o-sint%C3%A9tico/dp/B08TB6P4Z1/ref=sr_1_1602?qid=1639239703&s=computers&sr=1-1602
"        Staright F18 Laptop de 15,6 polegadas Intel Celeron J4115 Processador 8 GB DDR3 RAM 256 GB M.2 SSD portátil de negócios para escritório Laptop Silver EU Plug       ","R$4.484,21",,Staright,,https://www.amazon.com.br//Staright-polegadas-Processador-port%C3%A1til-escrit%C3%B3rio/dp/B09DD26PZV/ref=sr_1_1603?qid=1639239703&s=computers&sr=1-1603&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Staright Laptop de escritório portátil de 15,6 polegadas com processador Intel Celeron J4125 8 GB + 512 GB de memória 1920 * 1080 IPS Screen Plug EU       ","R$4.900,96",,Staright,,https://www.amazon.com.br//Staright-escrit%C3%B3rio-port%C3%A1til-polegadas-processador/dp/B09DD2D8Q9/ref=sr_1_1604?qid=1639239703&s=computers&sr=1-1604&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Staright Laptop de 14 polegadas       ,"R$4.268,09",,Staright,,https://www.amazon.com.br//Staright-Laptop-de-14-polegadas/dp/B09DD11NHK/ref=sr_1_1605?qid=1639239703&s=computers&sr=1-1605&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        mewmewcat MicroPC Micro PC Pocket Mini laptop PC 6""Intel N4120 Windows 10 PRO 8GB RAM 256GB ROM Computador Notebook 2.4G / 5G WiFi BT4.2 1000M LAN       ",,,Mewmewcat,,https://www.amazon.com.br//mewmewcat-MicroPC-Windows-Computador-Notebook/dp/B09D7V5LZ1/ref=sr_1_1606?qid=1639239703&s=computers&sr=1-1606
"        Baugger Netbook portátil de 10,1 polegadas com Windows 10 compatível com cartão TF com processador Intel Quad Core / 2 GB + 64 GB/Wi-Fi/BT/HD Pink US Plug       ","R$1.658,99",,Baugger,,https://www.amazon.com.br//Baugger-port%C3%A1til-polegadas-compat%C3%ADvel-processador/dp/B09D3SY5B1/ref=sr_1_1607?qid=1639239703&s=computers&sr=1-1607&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Baugger Netbook portátil de 10,1 polegadas AÇÕES S500 1.5 GHz ARM Cortex-A9 / Android 5.1 / 1G + 8G / 1024 * 600 Black US Plug       ","R$1.348,99",,Baugger,,https://www.amazon.com.br//Baugger-Netbook-port%C3%A1til-polegadas-Cortex-A9/dp/B09D3V6953/ref=sr_1_1608?qid=1639239703&s=computers&sr=1-1608&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Sistema de resfriamento de água, radiador de resfriamento de água prático multiuso com separador de água para aparelhos de beleza para PC para equipamentos industriais(360mm)       ",,,Yencoly,,https://www.amazon.com.br//resfriamento-separador-aparelhos-equipamentos-industriais/dp/B09CYC27XP/ref=sr_1_1609?qid=1639239751&s=computers&sr=1-1609
        Periféricos adicionais no computador L Netgear 10gbase-bx Sfp+ Transceptor (smf 1330nmtx/1270nmrx 10 km       ,"R$4.912,56",AXM-SFP10G-BX-D-AO,AddOn,,https://www.amazon.com.br//Perif%C3%A9ricos-adicionais-computador-10gbase-bx-Transceptor/dp/B00TQI8HPC/ref=sr_1_1610?qid=1639239751&s=computers&sr=1-1610&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Lenovo Chromebook 300e Gen 3 82J9000EUS 11,6"" Touchscreen Chromebook - HD - 1366 x 768 - AMD 3015Ce 1,20 GHz - 4 GB de RAM - 32 GB de memória flash - Chrome OS - AMD Radeon Graphics - IEEE 802.11ac Wire       ","R$3.906,98",82J9000EUS,Lenovo,,https://www.amazon.com.br//Lenovo-Chromebook-300e-82J9000EUS-Touchscreen/dp/B0993NVTNV/ref=sr_1_1611?qid=1639239751&s=computers&sr=1-1611&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        ASUS_Vivobook 14'' FHD NanoEdge Lightweight Laptop, Intel Core i3-1005G1 Dual-Core, 4GB DDR4 RAM, 256GB PCIe SSD, USB-C, HDMI, Wi-Fi, BT, Media Card Reader, Webcam, Mytrix HDMI Cable, Win 10 QWERTY US Version       ","R$4.455,75",X413J,AsusLaptop,,https://www.amazon.com.br//ASUS_Vivobook-NanoEdge-Lightweight-i3-1005G1-Dual-Core/dp/B09C91V42K/ref=sr_1_1612?qid=1639239751&s=computers&sr=1-1612&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 16gb 1tbssd+1t 1650 4gb 15,6       ","R$7.999,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Nitro-Gamer-Ryzen-1tbssd/dp/B09BNVG8HD/ref=sr_1_1613?qid=1639239751&s=computers&sr=1-1613&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 8gb 512ssd+1t 1650 4gb 15,6       ","R$6.949,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Nitro-Gamer-Ryzen-512ssd/dp/B09BK9313L/ref=sr_1_1614?qid=1639239751&s=computers&sr=1-1614&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 8gb 512ssd+2t 1650 4gb 15,6       ","R$7.249,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Nitro-Gamer-Ryzen-512ssd/dp/B09BK9Y8Y3/ref=sr_1_1615?qid=1639239751&s=computers&sr=1-1615&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 64gb 128 Ssd 1650 4gb 15,6       ","R$8.749,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Acer-Nitro-Gamer-Ryzen/dp/B09BK986X4/ref=sr_1_1616?qid=1639239751&s=computers&sr=1-1616&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 8gb 256 Ssd 1650 4gb 15,6       ","R$6.349,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Acer-Nitro-Gamer-Ryzen/dp/B09BK5F76T/ref=sr_1_1617?qid=1639239751&s=computers&sr=1-1617&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 32gb 128 Ssd 1650 4gb 15,6       ","R$7.499,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Acer-Nitro-Gamer-Ryzen/dp/B09BK6ZXB4/ref=sr_1_1618?qid=1639239751&s=computers&sr=1-1618&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 16gb 2tb Ssd 1650 4gb 15,6       ","R$8.749,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Acer-Nitro-Gamer-Ryzen/dp/B09BK6TWV3/ref=sr_1_1619?qid=1639239751&s=computers&sr=1-1619&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Supra-onputer Peripherals L Addon Msa 40 gbase-lr4 Qsfp+ 10 km Trnscvr       ,"R$17.413,34",QSFP-40GBASE-LR4-AO,"Add-onputerPeripherals,L",,https://www.amazon.com.br//Supra-onputer-Peripherals-Addon-gbase-lr4-Trnscvr/dp/B00SBDXSKC/ref=sr_1_1620?qid=1639239751&s=computers&sr=1-1620&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        NETGEAR SFP+ 10KM LR LC AXM762       ,"R$3.179,19",AXM762-AO,"Add-onputerPeripherals,L",,https://www.amazon.com.br//NETGEAR-SFP-10KM-LR-AXM762/dp/B00IZGX9R2/ref=sr_1_1621?qid=1639239751&s=computers&sr=1-1621&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        HP 15.6'' FHD Micro-Edge Laptop, AMD Hexa-Core Ryzen 5 5500U (beat i5-10500) up to 4.0GHz, 32GB RAM, 1TB PCIe SSD, USB-C, HDMI, Wi-Fi, BT, Keypad, Webcam, SD Card Reader, Mytrix HDMI Cable, Win 10 QWERTY US Version       ","R$9.190,20",15-ef2127wm,HP,"5,0 de 5 estrelas",https://www.amazon.com.br//HP-Micro-Edge-Hexa-Core-i5-10500-Version/dp/B09CBV9GP1/ref=sr_1_1622?qid=1639239751&s=computers&sr=1-1622&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 8gb 1tbssd+2t 1650 4gb 15,6       ","R$7.999,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Nitro-Gamer-Ryzen-1tbssd/dp/B09BNTFR4S/ref=sr_1_1623?qid=1639239751&s=computers&sr=1-1623&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 64gb 1tbssd+2t 1650 4gb 15,6       ","R$10.199,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Nitro-Gamer-Ryzen-1tbssd/dp/B09BNTCNG5/ref=sr_1_1624?qid=1639239751&s=computers&sr=1-1624&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 64gb 512ssd+1t 1650 4gb 15,6       ","R$9.449,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Nitro-Gamer-Ryzen-512ssd/dp/B09BKCGS75/ref=sr_1_1625?qid=1639239751&s=computers&sr=1-1625&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 32gb 128ssd+1t 1650 4gb 15,6       ","R$7.749,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Nitro-Gamer-Ryzen-128ssd/dp/B09BK92DXV/ref=sr_1_1626?qid=1639239751&s=computers&sr=1-1626&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 16gb 1tbssd+2t 1650 4gb 15,6       ","R$8.299,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Nitro-Gamer-Ryzen-1tbssd/dp/B09BNY9D2N/ref=sr_1_1627?qid=1639239751&s=computers&sr=1-1627&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 64gb 2tb Ssd 1650 4gb 15,6       ","R$10.649,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Acer-Nitro-Gamer-Ryzen/dp/B09BK9MP67/ref=sr_1_1628?qid=1639239751&s=computers&sr=1-1628&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 8gb 256ssd+1t 1650 4gb 15,6       ","R$6.649,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Nitro-Gamer-Ryzen-256ssd/dp/B09BK8VQW4/ref=sr_1_1629?qid=1639239751&s=computers&sr=1-1629&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 64gb 256ssd+2t 1650 4gb 15,6       ","R$9.399,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Nitro-Gamer-Ryzen-256ssd/dp/B09BK87YPZ/ref=sr_1_1630?qid=1639239751&s=computers&sr=1-1630&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 64gb 256 Ssd 1650 4gb 15,6       ","R$8.849,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Acer-Nitro-Gamer-Ryzen/dp/B09BKBNHZX/ref=sr_1_1631?qid=1639239751&s=computers&sr=1-1631&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 32gb 256 Ssd 1650 4gb 15,6       ","R$7.599,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Acer-Nitro-Gamer-Ryzen/dp/B09BK6GBVG/ref=sr_1_1632?qid=1639239751&s=computers&sr=1-1632&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer Nitro Gamer Ryzen 8gb 512 Ssd 1650 4gb 15,6       ","R$6.699,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//Notebook-Acer-Nitro-Gamer-Ryzen/dp/B09BK71MLC/ref=sr_1_1633?qid=1639239804&s=computers&sr=1-1633&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
